x,y,lai,treatment,area,source
563682.4744423138,5705602.139301465,0.75,treated,non-inoculated,uas_t1
563687.0327076797,5705602.139301465,2.25,treated,non-inoculated,uas_t1
563691.5909730454,5705602.139301465,1.0,treated,non-inoculated,uas_t1
563696.1492384113,5705602.139301465,1.05,treated,non-inoculated,uas_t1
563700.7075037771,5705602.139301465,1.15,treated,non-inoculated,uas_t1
563705.265769143,5705602.139301465,1.15,treated,non-inoculated,uas_t1
563709.8240345088,5705602.139301465,0.75,treated,non-inoculated,uas_t1
563714.3822998747,5705602.139301465,1.45,treated,non-inoculated,uas_t1
563718.9405652406,5705602.139301465,1.4,treated,non-inoculated,uas_t1
563723.4988306063,5705602.139301465,1.25,treated,non-inoculated,uas_t1
563728.0570959722,5705602.139301465,1.25,treated,non-inoculated,uas_t1
563732.615361338,5705602.139301465,1.35,treated,non-inoculated,uas_t1
563737.1736267039,5705602.139301465,0.85,treated,non-inoculated,uas_t1
563741.7318920697,5705602.139301465,1.15,treated,non-inoculated,uas_t1
563746.2901574356,5705602.139301465,1.25,treated,non-inoculated,uas_t1
563750.8484228014,5705602.139301465,1.15,treated,non-inoculated,uas_t1
563755.4066881672,5705602.139301465,1.1,treated,non-inoculated,uas_t1
563759.964953533,5705602.139301465,0.9,treated,non-inoculated,uas_t1
563764.5232188989,5705602.139301465,0.55,treated,non-inoculated,uas_t1
563673.3579115821,5705597.581036099,1.3,treated,non-inoculated,uas_t1
563677.916176948,5705597.581036099,1.15,treated,non-inoculated,uas_t1
563682.4744423138,5705597.581036099,0.85,treated,non-inoculated,uas_t1
563687.0327076797,5705597.581036099,1.55,treated,non-inoculated,uas_t1
563691.5909730454,5705597.581036099,1.2,treated,non-inoculated,uas_t1
563696.1492384113,5705597.581036099,1.25,treated,non-inoculated,uas_t1
563700.7075037771,5705597.581036099,1.25,treated,non-inoculated,uas_t1
563705.265769143,5705597.581036099,1.15,treated,non-inoculated,uas_t1
563709.8240345088,5705597.581036099,0.9,treated,non-inoculated,uas_t1
563714.3822998747,5705597.581036099,1.4,treated,non-inoculated,uas_t1
563718.9405652406,5705597.581036099,1.2,treated,non-inoculated,uas_t1
563723.4988306063,5705597.581036099,1.35,treated,non-inoculated,uas_t1
563728.0570959722,5705597.581036099,1.35,treated,non-inoculated,uas_t1
563732.615361338,5705597.581036099,1.2,treated,non-inoculated,uas_t1
563737.1736267039,5705597.581036099,0.7,treated,non-inoculated,uas_t1
563741.7318920697,5705597.581036099,1.2,treated,non-inoculated,uas_t1
563746.2901574356,5705597.581036099,1.45,treated,non-inoculated,uas_t1
563750.8484228014,5705597.581036099,1.2,treated,non-inoculated,uas_t1
563755.4066881672,5705597.581036099,1.25,treated,non-inoculated,uas_t1
563759.964953533,5705597.581036099,1.1,treated,non-inoculated,uas_t1
563609.5421964604,5705711.537670245,0.5,untreated,non-inoculated,uas_t1
563614.1004618263,5705711.537670245,0.55,untreated,non-inoculated,uas_t1
563618.6587271921,5705711.537670245,0.45,untreated,non-inoculated,uas_t1
563623.216992558,5705711.537670245,0.45,untreated,non-inoculated,uas_t1
563627.7752579238,5705711.537670245,0.55,untreated,non-inoculated,uas_t1
563632.3335232896,5705711.537670245,0.65,untreated,non-inoculated,uas_t1
563636.8917886554,5705711.537670245,0.6,untreated,non-inoculated,uas_t1
563641.4500540213,5705711.537670245,0.6,untreated,non-inoculated,uas_t1
563646.0083193871,5705711.537670245,0.5,untreated,non-inoculated,uas_t1
563650.566584753,5705711.537670245,0.55,untreated,non-inoculated,uas_t1
563655.1248501188,5705711.537670245,0.7,untreated,non-inoculated,uas_t1
563659.6831154847,5705711.537670245,0.75,untreated,non-inoculated,uas_t1
563664.2413808504,5705711.537670245,0.7,untreated,non-inoculated,uas_t1
563668.7996462163,5705711.537670245,0.65,untreated,non-inoculated,uas_t1
563673.3579115821,5705711.537670245,0.55,untreated,non-inoculated,uas_t1
563677.916176948,5705711.537670245,0.5,untreated,non-inoculated,uas_t1
563682.4744423138,5705711.537670245,0.65,untreated,non-inoculated,uas_t1
563687.0327076797,5705711.537670245,0.55,untreated,non-inoculated,uas_t1
563595.867400363,5705706.97940488,0.5,untreated,non-inoculated,uas_t1
563600.4256657287,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563604.9839310946,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563609.5421964604,5705706.97940488,0.55,untreated,non-inoculated,uas_t1
563614.1004618263,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563618.6587271921,5705706.97940488,0.5,untreated,non-inoculated,uas_t1
563623.216992558,5705706.97940488,0.45,untreated,non-inoculated,uas_t1
563627.7752579238,5705706.97940488,0.5,untreated,non-inoculated,uas_t1
563632.3335232896,5705706.97940488,0.65,untreated,non-inoculated,uas_t1
563636.8917886554,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563641.4500540213,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563646.0083193871,5705706.97940488,0.4,untreated,non-inoculated,uas_t1
563650.566584753,5705706.97940488,0.7,untreated,non-inoculated,uas_t1
563655.1248501188,5705706.97940488,0.7,untreated,non-inoculated,uas_t1
563659.6831154847,5705706.97940488,0.7,untreated,non-inoculated,uas_t1
563664.2413808504,5705706.97940488,0.7,untreated,non-inoculated,uas_t1
563668.7996462163,5705706.97940488,0.75,untreated,non-inoculated,uas_t1
563673.3579115821,5705706.97940488,0.5,untreated,non-inoculated,uas_t1
563677.916176948,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563682.4744423138,5705706.97940488,0.6,untreated,non-inoculated,uas_t1
563687.0327076797,5705706.97940488,0.55,untreated,non-inoculated,uas_t1
563595.867400363,5705702.421139513,0.65,untreated,non-inoculated,uas_t1
563600.4256657287,5705702.421139513,0.65,untreated,non-inoculated,uas_t1
563604.9839310946,5705702.421139513,0.6,untreated,non-inoculated,uas_t1
563609.5421964604,5705702.421139513,0.5,untreated,non-inoculated,uas_t1
563614.1004618263,5705702.421139513,0.45,untreated,non-inoculated,uas_t1
563618.6587271921,5705702.421139513,0.3,untreated,non-inoculated,uas_t1
563623.216992558,5705702.421139513,0.5,untreated,non-inoculated,uas_t1
563627.7752579238,5705702.421139513,0.5,untreated,non-inoculated,uas_t1
563632.3335232896,5705702.421139513,0.65,untreated,non-inoculated,uas_t1
563636.8917886554,5705702.421139513,0.6,untreated,non-inoculated,uas_t1
563641.4500540213,5705702.421139513,0.55,untreated,non-inoculated,uas_t1
563646.0083193871,5705702.421139513,0.45,untreated,non-inoculated,uas_t1
563650.566584753,5705702.421139513,0.95,untreated,non-inoculated,uas_t1
563655.1248501188,5705702.421139513,0.8,untreated,non-inoculated,uas_t1
563659.6831154847,5705702.421139513,0.8,untreated,non-inoculated,uas_t1
563664.2413808504,5705702.421139513,0.95,untreated,non-inoculated,uas_t1
563668.7996462163,5705702.421139513,0.7,untreated,non-inoculated,uas_t1
563673.3579115821,5705702.421139513,0.45,untreated,non-inoculated,uas_t1
563677.916176948,5705702.421139513,0.65,untreated,non-inoculated,uas_t1
563682.4744423138,5705702.421139513,0.6,untreated,non-inoculated,uas_t1
563687.0327076797,5705702.421139513,0.55,untreated,non-inoculated,uas_t1
563595.867400363,5705697.8628741475,0.6,untreated,non-inoculated,uas_t1
563600.4256657287,5705697.8628741475,0.6,untreated,non-inoculated,uas_t1
563604.9839310946,5705697.8628741475,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705697.8628741475,0.55,untreated,non-inoculated,uas_t1
563614.1004618263,5705697.8628741475,0.5,untreated,non-inoculated,uas_t1
563618.6587271921,5705697.8628741475,0.35,untreated,non-inoculated,uas_t1
563623.216992558,5705697.8628741475,0.55,untreated,non-inoculated,uas_t1
563641.4500540213,5705697.8628741475,0.55,untreated,non-inoculated,uas_t1
563646.0083193871,5705697.8628741475,0.45,untreated,non-inoculated,uas_t1
563650.566584753,5705697.8628741475,0.8,untreated,non-inoculated,uas_t1
563655.1248501188,5705697.8628741475,0.75,untreated,non-inoculated,uas_t1
563659.6831154847,5705697.8628741475,0.8,untreated,non-inoculated,uas_t1
563664.2413808504,5705697.8628741475,0.95,untreated,non-inoculated,uas_t1
563668.7996462163,5705697.8628741475,0.7,untreated,non-inoculated,uas_t1
563673.3579115821,5705697.8628741475,0.45,untreated,non-inoculated,uas_t1
563677.916176948,5705697.8628741475,0.7,untreated,non-inoculated,uas_t1
563682.4744423138,5705697.8628741475,0.6,untreated,non-inoculated,uas_t1
563595.867400363,5705693.304608782,0.65,untreated,non-inoculated,uas_t1
563600.4256657287,5705693.304608782,0.55,untreated,non-inoculated,uas_t1
563604.9839310946,5705693.304608782,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705693.304608782,0.6,untreated,non-inoculated,uas_t1
563614.1004618263,5705693.304608782,0.45,untreated,non-inoculated,uas_t1
563650.566584753,5705693.304608782,0.8,untreated,non-inoculated,uas_t1
563655.1248501188,5705693.304608782,0.8,untreated,non-inoculated,uas_t1
563659.6831154847,5705693.304608782,0.7,untreated,non-inoculated,uas_t1
563664.2413808504,5705693.304608782,0.85,untreated,non-inoculated,uas_t1
563668.7996462163,5705693.304608782,0.65,untreated,non-inoculated,uas_t1
563673.3579115821,5705693.304608782,0.45,untreated,non-inoculated,uas_t1
563677.916176948,5705693.304608782,0.65,untreated,non-inoculated,uas_t1
563682.4744423138,5705693.304608782,0.65,untreated,non-inoculated,uas_t1
563595.867400363,5705688.746343416,0.6,untreated,non-inoculated,uas_t1
563600.4256657287,5705688.746343416,0.5,untreated,non-inoculated,uas_t1
563604.9839310946,5705688.746343416,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705688.746343416,0.55,untreated,non-inoculated,uas_t1
563614.1004618263,5705688.746343416,0.45,untreated,non-inoculated,uas_t1
563650.566584753,5705688.746343416,0.75,untreated,non-inoculated,uas_t1
563655.1248501188,5705688.746343416,0.85,untreated,non-inoculated,uas_t1
563659.6831154847,5705688.746343416,0.75,untreated,non-inoculated,uas_t1
563664.2413808504,5705688.746343416,0.8,untreated,non-inoculated,uas_t1
563668.7996462163,5705688.746343416,0.55,untreated,non-inoculated,uas_t1
563673.3579115821,5705688.746343416,0.55,untreated,non-inoculated,uas_t1
563677.916176948,5705688.746343416,0.65,untreated,non-inoculated,uas_t1
563682.4744423138,5705688.746343416,0.6,untreated,non-inoculated,uas_t1
563591.3091349971,5705684.1880780505,0.45,untreated,non-inoculated,uas_t1
563595.867400363,5705684.1880780505,0.55,untreated,non-inoculated,uas_t1
563600.4256657287,5705684.1880780505,0.55,untreated,non-inoculated,uas_t1
563604.9839310946,5705684.1880780505,0.5,untreated,non-inoculated,uas_t1
563609.5421964604,5705684.1880780505,0.6,untreated,non-inoculated,uas_t1
563655.1248501188,5705684.1880780505,0.75,untreated,non-inoculated,uas_t1
563659.6831154847,5705684.1880780505,0.65,untreated,non-inoculated,uas_t1
563664.2413808504,5705684.1880780505,0.65,untreated,non-inoculated,uas_t1
563668.7996462163,5705684.1880780505,0.55,untreated,non-inoculated,uas_t1
563673.3579115821,5705684.1880780505,0.6,untreated,non-inoculated,uas_t1
563677.916176948,5705684.1880780505,0.6,untreated,non-inoculated,uas_t1
563682.4744423138,5705684.1880780505,0.55,untreated,non-inoculated,uas_t1
563591.3091349971,5705679.629812684,0.55,untreated,non-inoculated,uas_t1
563595.867400363,5705679.629812684,0.5,untreated,non-inoculated,uas_t1
563600.4256657287,5705679.629812684,0.55,untreated,non-inoculated,uas_t1
563604.9839310946,5705679.629812684,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705679.629812684,0.5,untreated,non-inoculated,uas_t1
563655.1248501188,5705679.629812684,0.75,untreated,non-inoculated,uas_t1
563659.6831154847,5705679.629812684,0.75,untreated,non-inoculated,uas_t1
563664.2413808504,5705679.629812684,0.65,untreated,non-inoculated,uas_t1
563668.7996462163,5705679.629812684,0.5,untreated,non-inoculated,uas_t1
563673.3579115821,5705679.629812684,0.7,untreated,non-inoculated,uas_t1
563677.916176948,5705679.629812684,0.6,untreated,non-inoculated,uas_t1
563682.4744423138,5705679.629812684,0.6,untreated,non-inoculated,uas_t1
563591.3091349971,5705675.071547318,0.65,untreated,non-inoculated,uas_t1
563595.867400363,5705675.071547318,0.55,untreated,non-inoculated,uas_t1
563600.4256657287,5705675.071547318,0.6,untreated,non-inoculated,uas_t1
563604.9839310946,5705675.071547318,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705675.071547318,0.55,untreated,non-inoculated,uas_t1
563655.1248501188,5705675.071547318,0.7,untreated,non-inoculated,uas_t1
563659.6831154847,5705675.071547318,0.8,untreated,non-inoculated,uas_t1
563664.2413808504,5705675.071547318,0.65,untreated,non-inoculated,uas_t1
563668.7996462163,5705675.071547318,0.45,untreated,non-inoculated,uas_t1
563673.3579115821,5705675.071547318,0.7,untreated,non-inoculated,uas_t1
563677.916176948,5705675.071547318,0.65,untreated,non-inoculated,uas_t1
563682.4744423138,5705675.071547318,0.7,untreated,non-inoculated,uas_t1
563591.3091349971,5705670.513281953,0.65,untreated,non-inoculated,uas_t1
563595.867400363,5705670.513281953,0.55,untreated,non-inoculated,uas_t1
563600.4256657287,5705670.513281953,0.5,untreated,non-inoculated,uas_t1
563604.9839310946,5705670.513281953,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705670.513281953,0.45,untreated,non-inoculated,uas_t1
563614.1004618263,5705670.513281953,0.4,untreated,non-inoculated,uas_t1
563650.566584753,5705670.513281953,0.75,untreated,non-inoculated,uas_t1
563655.1248501188,5705670.513281953,0.55,untreated,non-inoculated,uas_t1
563659.6831154847,5705670.513281953,0.9,untreated,non-inoculated,uas_t1
563664.2413808504,5705670.513281953,0.65,untreated,non-inoculated,uas_t1
563668.7996462163,5705670.513281953,0.45,untreated,non-inoculated,uas_t1
563673.3579115821,5705670.513281953,0.65,untreated,non-inoculated,uas_t1
563677.916176948,5705670.513281953,0.6,untreated,non-inoculated,uas_t1
563682.4744423138,5705670.513281953,0.7,untreated,non-inoculated,uas_t1
563591.3091349971,5705665.955016587,0.6,untreated,non-inoculated,uas_t1
563595.867400363,5705665.955016587,0.65,untreated,non-inoculated,uas_t1
563600.4256657287,5705665.955016587,0.5,untreated,non-inoculated,uas_t1
563604.9839310946,5705665.955016587,0.55,untreated,non-inoculated,uas_t1
563609.5421964604,5705665.955016587,0.4,untreated,non-inoculated,uas_t1
563614.1004618263,5705665.955016587,0.45,untreated,non-inoculated,uas_t1
563650.566584753,5705665.955016587,0.7,untreated,non-inoculated,uas_t1
563655.1248501188,5705665.955016587,0.65,untreated,non-inoculated,uas_t1
563659.6831154847,5705665.955016587,0.85,untreated,non-inoculated,uas_t1
563664.2413808504,5705665.955016587,0.55,untreated,non-inoculated,uas_t1
563668.7996462163,5705665.955016587,0.45,untreated,non-inoculated,uas_t1
563673.3579115821,5705665.955016587,0.7,untreated,non-inoculated,uas_t1
563677.916176948,5705665.955016587,0.65,untreated,non-inoculated,uas_t1
563586.7508696313,5705661.396751221,0.45,untreated,non-inoculated,uas_t1
563591.3091349971,5705661.396751221,0.6,untreated,non-inoculated,uas_t1
563595.867400363,5705661.396751221,0.6,untreated,non-inoculated,uas_t1
563600.4256657287,5705661.396751221,0.6,untreated,non-inoculated,uas_t1
563604.9839310946,5705661.396751221,0.6,untreated,non-inoculated,uas_t1
563609.5421964604,5705661.396751221,0.4,untreated,non-inoculated,uas_t1
563614.1004618263,5705661.396751221,0.5,untreated,non-inoculated,uas_t1
563618.6587271921,5705661.396751221,0.6,untreated,non-inoculated,uas_t1
563623.216992558,5705661.396751221,0.75,untreated,non-inoculated,uas_t1
563641.4500540213,5705661.396751221,0.7,untreated,non-inoculated,uas_t1
563646.0083193871,5705661.396751221,0.85,untreated,non-inoculated,uas_t1
563650.566584753,5705661.396751221,0.65,untreated,non-inoculated,uas_t1
563655.1248501188,5705661.396751221,0.7,untreated,non-inoculated,uas_t1
563659.6831154847,5705661.396751221,0.85,untreated,non-inoculated,uas_t1
563664.2413808504,5705661.396751221,0.55,untreated,non-inoculated,uas_t1
563668.7996462163,5705661.396751221,0.5,untreated,non-inoculated,uas_t1
563673.3579115821,5705661.396751221,0.75,untreated,non-inoculated,uas_t1
563677.916176948,5705661.396751221,0.65,untreated,non-inoculated,uas_t1
563586.7508696313,5705656.838485856,0.6,untreated,non-inoculated,uas_t1
563591.3091349971,5705656.838485856,0.75,untreated,non-inoculated,uas_t1
563595.867400363,5705656.838485856,0.7,untreated,non-inoculated,uas_t1
563600.4256657287,5705656.838485856,0.7,untreated,non-inoculated,uas_t1
563604.9839310946,5705656.838485856,0.65,untreated,non-inoculated,uas_t1
563609.5421964604,5705656.838485856,0.4,untreated,non-inoculated,uas_t1
563614.1004618263,5705656.838485856,0.7,untreated,non-inoculated,uas_t1
563618.6587271921,5705656.838485856,0.7,untreated,non-inoculated,uas_t1
563623.216992558,5705656.838485856,0.75,untreated,non-inoculated,uas_t1
563627.7752579238,5705656.838485856,0.7,untreated,non-inoculated,uas_t1
563632.3335232896,5705656.838485856,0.7,untreated,non-inoculated,uas_t1
563636.8917886554,5705656.838485856,0.45,untreated,non-inoculated,uas_t1
563641.4500540213,5705656.838485856,0.75,untreated,non-inoculated,uas_t1
563646.0083193871,5705656.838485856,0.75,untreated,non-inoculated,uas_t1
563650.566584753,5705656.838485856,0.8,untreated,non-inoculated,uas_t1
563655.1248501188,5705656.838485856,0.8,untreated,non-inoculated,uas_t1
563659.6831154847,5705656.838485856,0.9,untreated,non-inoculated,uas_t1
563664.2413808504,5705656.838485856,0.45,untreated,non-inoculated,uas_t1
563668.7996462163,5705656.838485856,0.6,untreated,non-inoculated,uas_t1
563673.3579115821,5705656.838485856,0.8,untreated,non-inoculated,uas_t1
563677.916176948,5705656.838485856,0.8,untreated,non-inoculated,uas_t1
563586.7508696313,5705652.280220489,0.9,untreated,non-inoculated,uas_t1
563591.3091349971,5705652.280220489,0.85,untreated,non-inoculated,uas_t1
